id_pedido,fecha_pedido,id_cliente,producto,cantidad,ciudad_envio,metodo_pago,canal_venta,calificacion_cliente,categoria,precio_unitario,total_pedido,estado_pedido
ORD-11781,2024-01-31 21:16:27,CUST-1362,"Monitor Curvo 27""",3,Tijuana,Transferencia,App movil,4.0,Computo,6097.13,18291.39,Completado
ORD-11883,2024-11-07 19:15:39,CUST-1172,Laptop Gamer X15,3,Ciudad de Mexico,Tarjeta de debito,App movil,4.0,Computo,16249.07,48747.21,Completado
ORD-10944,2024-06-12 19:29:28,CUST-1020,Cargador USB-C 65W,1,Tijuana,Tarjeta de credito,Marketplace,4.0,Accesorios,407.94,407.94,Cancelado
ORD-11998,2024-12-17 07:06:27,CUST-1097,Cargador USB-C 65W,3,Monterrey,PayPal,App movil,4.0,Accesorios,435.89,1307.67,Completado
ORD-10391,2024-10-17 23:33:11,CUST-1385,Webcam HD 1080p,2,Merida,Transferencia,Sitio web,2.0,Accesorios,652.6,1305.2,Completado
ORD-10228,2024-11-30 15:20:20,CUST-1359,Laptop Gamer X15,4,Monterrey,Tarjeta de credito,App movil,5.0,Computo,17239.01,68956.04,Devuelto
ORD-11747,2024-04-03 22:16:20,CUST-1283,Laptop Gamer X15,1,Merida,Tarjeta de credito,App movil,5.0,Computo,16671.81,16671.81,Cancelado
ORD-10517,2024-12-19 18:59:09,CUST-1380,Webcam HD 1080p,2,Ciudad de Mexico,Tarjeta de credito,App movil,,Accesorios,649.93,1299.86,Cancelado
ORD-10479,2024-03-30 07:31:27,CUST-1001,Bocina Portatil,1,Ciudad de Mexico,Tarjeta de debito,App movil,5.0,Accesorios,918.68,918.68,Completado
ORD-10799,2024-12-19 13:29:56,CUST-1317,"Monitor Curvo 27""",4,Guadalajara,Efectivo contra entrega,Sitio web,4.0,Computo,5978.95,23915.8,Completado
ORD-10034,2024-09-17 13:11:38,CUST-1313,Router WiFi 6,1,Merida,Tarjeta de credito,App movil,4.0,Redes,1840.2,1840.2,Completado
ORD-11268,2024-01-19 17:29:22,CUST-1267,Router WiFi 6,1,Puebla,Tarjeta de credito,Marketplace,,Redes,1811.94,1811.94,Completado
ORD-10008,2024-01-24 23:05:25,CUST-1120,Router WiFi 6,5,Tijuana,Tarjeta de credito,App movil,4.0,Redes,1834.11,9170.55,Devuelto
ORD-11550,2024-03-08 18:17:26,CUST-1090,Router WiFi 6,1,,Tarjeta de credito,Sitio web,3.0,Redes,1766.65,1766.65,Completado
ORD-10231,2024-07-30 12:02:03,CUST-1285,Silla Ergonomica,4,Tijuana,Efectivo contra entrega,App movil,5.0,Oficina,3276.69,13106.76,Completado
ORD-11343,2024-06-08 13:37:59,CUST-1071,Laptop Gamer X15,1,Queretaro,Tarjeta de debito,App movil,5.0,Computo,16315.4,16315.4,Completado
ORD-10440,2024-11-18 08:40:24,CUST-1248,Cargador USB-C 65W,1,Puebla,Transferencia,Marketplace,4.0,Accesorios,431.47,431.47,Completado
ORD-10525,2024-12-08 18:38:26,CUST-1175,Disco SSD 1TB,1,Merida,Tarjeta de debito,Sitio web,4.0,Almacenamiento,1235.59,1235.59,Completado
ORD-10624,2024-01-03 08:07:06,CUST-1130,Webcam HD 1080p,1,Merida,PayPal,Sitio web,4.0,Accesorios,716.32,716.32,Cancelado
ORD-11920,2024-06-11 17:29:03,CUST-1306,Laptop Gamer X15,1,Queretaro,Tarjeta de debito,App movil,5.0,Computo,16156.44,16156.44,Cancelado
ORD-11372,2024-04-14 22:19:39,CUST-1029,Teclado Mecanico RGB,1,Puebla,Tarjeta de credito,Sitio web,5.0,Accesorios,1191.55,1191.55,Completado
ORD-10094,2024-02-13 01:33:31,CUST-1228,Webcam HD 1080p,2,Puebla,Tarjeta de credito,Sitio web,4.0,Accesorios,732.62,1465.24,Completado
ORD-10543,2024-12-09 21:54:22,CUST-1061,Tablet 10 pulgadas,1,Monterrey,Tarjeta de debito,Sitio web,5.0,Computo,4240.33,4240.33,Completado
ORD-11665,2024-08-23 18:09:01,CUST-1385,Bocina Portatil,1,Monterrey,Tarjeta de debito,App movil,5.0,Accesorios,867.48,867.48,Completado
ORD-10970,2024-07-30 02:51:04,CUST-1294,"Monitor Curvo 27""",1,Ciudad de Mexico,Transferencia,App movil,5.0,Computo,6481.68,6481.68,Completado
ORD-11896,2024-12-08 21:40:27,CUST-1320,Laptop Ultrabook Air,2,Ciudad de Mexico,PayPal,Marketplace,1.0,Computo,15817.82,31635.64,Completado
ORD-10209,2024-05-07 15:01:23,CUST-1136,Tablet 10 pulgadas,1,Monterrey,Tarjeta de debito,Sitio web,4.0,Computo,4109.21,4109.21,Completado
ORD-11199,2024-03-22 23:39:59,CUST-1309,"Monitor Curvo 27""",1,Tijuana,Tarjeta de credito,App movil,4.0,Computo,6917.41,6917.41,Cancelado
ORD-11504,2024-01-27 05:46:12,CUST-1292,Cargador USB-C 65W,5,Monterrey,PayPal,Sitio web,3.0,Accesorios,414.24,2071.2,Cancelado
ORD-10281,2024-07-24 17:13:11,CUST-1085,Impresora Multifuncional,1,Ciudad de Mexico,Tarjeta de credito,App movil,2.0,Oficina,2431.09,2431.09,Completado
ORD-11130,2024-04-13 06:17:47,CUST-1285,Router WiFi 6,1,Tijuana,PayPal,App movil,5.0,Redes,1885.99,1885.99,Cancelado
ORD-10389,2024-09-24 04:04:17,CUST-1292,Disco SSD 1TB,2,Queretaro,Tarjeta de credito,App movil,,Almacenamiento,1297.22,2594.44,Devuelto
ORD-10948,2024-11-03 21:51:14,CUST-1055,Disco SSD 1TB,1,Guadalajara,Tarjeta de debito,Marketplace,5.0,Almacenamiento,1243.76,1243.76,Completado
ORD-10251,2024-12-19 15:45:31,CUST-1259,Disco SSD 1TB,1,Ciudad de Mexico,PayPal,App movil,4.0,Almacenamiento,1339.07,1339.07,Completado
ORD-11776,2024-05-14 01:19:45,CUST-1032,Bocina Portatil,1,Ciudad de Mexico,Tarjeta de debito,Marketplace,5.0,Accesorios,921.43,921.43,Completado
ORD-11157,2024-08-07 07:49:31,CUST-1120,Cargador USB-C 65W,2,Guadalajara,Tarjeta de debito,App movil,2.0,Accesorios,423.07,846.14,Cancelado
ORD-10890,2024-03-23 08:46:22,CUST-1332,Teclado Mecanico RGB,3,Merida,Tarjeta de debito,Marketplace,,Accesorios,1247.64,3742.92,Devuelto
ORD-11413,2024-09-12 08:08:18,CUST-1079,Silla Ergonomica,5,Monterrey,Tarjeta de credito,Marketplace,4.0,Oficina,2732.86,13664.3,Completado
ORD-11787,2024-10-30 08:17:32,CUST-1349,Bocina Portatil,2,Monterrey,Tarjeta de credito,Sitio web,4.0,Accesorios,912.44,1824.88,Completado
ORD-10520,2024-04-13 13:38:54,CUST-1186,Router WiFi 6,4,Monterrey,PayPal,Sitio web,4.0,Redes,1780.79,7123.16,Completado
ORD-11351,2024-05-31 18:49:59,CUST-1195,Laptop Gamer X15,5,Monterrey,Tarjeta de credito,App movil,4.0,Computo,17154.99,85774.95,Completado
ORD-11036,2024-03-03 11:08:45,CUST-1042,Laptop Gamer X15,1,Ciudad de Mexico,Transferencia,App movil,,Computo,16670.53,16670.53,Completado
ORD-11739,2024-08-18 05:26:32,CUST-1360,Webcam HD 1080p,1,Tijuana,Tarjeta de credito,Marketplace,5.0,Accesorios,638.77,638.77,Devuelto
ORD-10668,2024-06-04 21:43:18,CUST-1196,Laptop Gamer X15,1,Monterrey,Tarjeta de credito,Sitio web,4.0,Computo,19287.33,19287.33,Cancelado
ORD-11663,2024-03-01 13:14:40,CUST-1253,Smartwatch Fit,2,Ciudad de Mexico,Tarjeta de credito,Sitio web,5.0,Wearables,2488.47,4976.94,Completado
ORD-10876,2024-03-10 03:57:55,CUST-1082,"Monitor Curvo 27""",4,Puebla,Transferencia,App movil,5.0,Computo,6585.39,26341.56,Completado
ORD-11705,2024-03-22 09:51:48,CUST-1021,Laptop Ultrabook Air,1,Ciudad de Mexico,Tarjeta de credito,Sitio web,4.0,Computo,13429.01,13429.01,Completado
ORD-11780,2024-11-16 05:38:30,CUST-1207,Disco SSD 1TB,3,Guadalajara,Tarjeta de debito,App movil,3.0,Almacenamiento,1336.91,4010.73,Completado
ORD-11013,2024-01-05 20:29:54,CUST-1373,Tablet 10 pulgadas,3,Monterrey,PayPal,Marketplace,,Computo,4196.47,12589.41,Completado
ORD-11805,2024-12-14 11:49:23,CUST-1377,Mouse Inalambrico Pro,5,Ciudad de Mexico,Efectivo contra entrega,Sitio web,4.0,Accesorios,310.14,1550.7,Completado
ORD-10753,2024-01-13 13:15:30,CUST-1316,Silla Ergonomica,1,Queretaro,Tarjeta de credito,Sitio web,4.0,Oficina,3257.48,3257.48,Completado
ORD-11262,2024-03-21 21:08:57,CUST-1352,Impresora Multifuncional,2,Tijuana,PayPal,App movil,5.0,Oficina,2582.39,5164.78,Completado
ORD-10213,2024-12-28 23:56:30,CUST-1206,Disco SSD 1TB,2,,Efectivo contra entrega,App movil,4.0,Almacenamiento,1257.03,2514.06,Cancelado
ORD-11240,2024-02-22 15:42:56,CUST-1010,Bocina Portatil,5,Monterrey,PayPal,Sitio web,,Accesorios,885.47,4427.35,Completado
ORD-10957,2024-02-19 21:32:56,CUST-1308,Audifonos Bluetooth,1,Guadalajara,Tarjeta de debito,Sitio web,4.0,Accesorios,890.29,890.29,Completado
ORD-11733,2024-12-10 02:49:00,CUST-1263,"Monitor Curvo 27""",1,Puebla,Tarjeta de credito,Marketplace,5.0,Computo,5796.66,5796.66,Completado
ORD-11446,2024-01-20 04:05:05,CUST-1121,Audifonos Bluetooth,1,Merida,Transferencia,Sitio web,5.0,Accesorios,822.56,822.56,Completado
ORD-10567,2024-12-30 21:23:33,CUST-1184,Audifonos Bluetooth,1,Tijuana,Efectivo contra entrega,App movil,5.0,Accesorios,955.97,955.97,Completado
ORD-11445,2024-01-02 21:27:36,CUST-1062,Laptop Gamer X15,2,Tijuana,Transferencia,Sitio web,4.0,Computo,17854.14,35708.28,Completado
ORD-10068,2024-05-10 02:37:06,CUST-1077,Laptop Ultrabook Air,1,Puebla,Tarjeta de credito,Marketplace,3.0,Computo,14048.38,14048.38,Devuelto
ORD-11577,2024-03-30 09:05:44,CUST-1092,Tablet 10 pulgadas,2,Monterrey,PayPal,App movil,4.0,Computo,4140.94,8281.88,Cancelado
ORD-10085,2024-10-03 09:04:54,CUST-1260,Bocina Portatil,3,Queretaro,Tarjeta de debito,Marketplace,5.0,Accesorios,780.14,2340.42,Completado
ORD-11760,2024-09-13 16:20:47,CUST-1041,Audifonos Bluetooth,1,queretaro,Tarjeta de debito,Sitio web,1.0,Accesorios,886.18,886.18,Completado
ORD-10912,2024-12-28 21:57:18,CUST-1020,Silla Ergonomica,1,Monterrey,Tarjeta de credito,App movil,5.0,Oficina,2996.0,2996.0,Completado
ORD-10466,2024-02-10 05:43:16,CUST-1200,Smartwatch Fit,1,Merida,PayPal,Sitio web,5.0,Wearables,2489.22,2489.22,Completado
ORD-10879,2024-08-20 06:39:38,CUST-1061,Audifonos Bluetooth,3,Tijuana,Tarjeta de debito,App movil,5.0,Accesorios,934.76,2804.28,Cancelado
ORD-10429,2024-04-29 23:55:28,CUST-1366,"Monitor Curvo 27""",1,Puebla,Tarjeta de debito,Sitio web,,Computo,6000.79,6000.79,Completado
ORD-10417,2024-02-19 12:41:26,CUST-1345,Webcam HD 1080p,1,Queretaro,Tarjeta de debito,Sitio web,3.0,Accesorios,681.93,681.93,Completado
ORD-10412,2024-06-29 11:12:21,CUST-1206,Laptop Ultrabook Air,3,Tijuana,Tarjeta de debito,App movil,,Computo,14573.04,43719.12,Completado
ORD-10196,2024-10-25 21:38:35,CUST-1162,"Monitor Curvo 27""",1,Queretaro,Tarjeta de credito,App movil,5.0,Computo,6700.94,6700.94,Completado
ORD-11850,2024-09-10 15:42:49,CUST-1363,Laptop Ultrabook Air,5,Monterrey,Tarjeta de debito,App movil,4.0,Computo,14865.81,74329.05,Completado
ORD-10284,2024-04-01 23:12:50,CUST-1315,Impresora Multifuncional,3,Guadalajara,PayPal,App movil,,Oficina,2930.5,8791.5,Cancelado
ORD-11135,2024-12-11 22:25:39,CUST-1154,Cargador USB-C 65W,2,Ciudad de Mexico,Efectivo contra entrega,App movil,5.0,Accesorios,459.07,918.14,Devuelto
ORD-11568,2024-12-14 10:21:34,CUST-1218,Disco SSD 1TB,3,Monterrey,PayPal,Marketplace,4.0,Almacenamiento,1314.87,3944.61,Completado
ORD-11169,2024-07-28 14:00:56,CUST-1025,Tablet 10 pulgadas,2,Queretaro,Tarjeta de credito,Sitio web,3.0,Computo,4160.74,8321.48,Completado
ORD-10666,2024-05-29 04:42:08,CUST-1147,Audifonos Bluetooth,2,Tijuana,Transferencia,Sitio web,5.0,Accesorios,959.07,1918.14,Completado
ORD-10684,2024-03-12 10:47:50,CUST-1109,Audifonos Bluetooth,1,Monterrey,Tarjeta de debito,App movil,4.0,Accesorios,887.95,887.95,Completado
ORD-10380,2024-01-15 14:56:13,CUST-1186,Audifonos Bluetooth,1,Tijuana,Tarjeta de credito,Marketplace,5.0,Accesorios,866.07,866.07,Completado
ORD-11523,2024-11-17 19:26:24,CUST-1280,Audifonos Bluetooth,2,Queretaro,Efectivo contra entrega,Sitio web,4.0,Accesorios,859.82,1719.64,Cancelado
ORD-11012,2024-01-30 20:48:21,CUST-1351,Laptop Gamer X15,4,Ciudad de Mexico,Tarjeta de credito,App movil,5.0,Computo,16490.66,65962.64,Completado
ORD-11768,2024-08-15 21:50:18,CUST-1056,Teclado Mecanico RGB,1,,Tarjeta de credito,Sitio web,,Accesorios,1167.04,1167.04,Completado
ORD-10290,2024-07-02 17:48:17,CUST-1309,Smartwatch Fit,5,Guadalajara,Tarjeta de debito,Marketplace,5.0,Wearables,2227.93,11139.65,Cancelado
ORD-11412,2024-03-17 15:36:34,CUST-1135,Mouse Inalambrico Pro,2,Queretaro,Efectivo contra entrega,Marketplace,5.0,Accesorios,349.67,699.34,Completado
ORD-10359,2024-11-18 20:14:09,CUST-1110,Router WiFi 6,3,Queretaro,Tarjeta de credito,App movil,4.0,Redes,1727.13,5181.39,Cancelado
ORD-11430,2024-06-26 10:38:53,CUST-1075,Bocina Portatil,1,Merida,Tarjeta de debito,Marketplace,4.0,Accesorios,890.26,890.26,Devuelto
ORD-10364,2024-04-12 10:41:43,CUST-1054,Tablet 10 pulgadas,2,Guadalajara,Tarjeta de debito,Marketplace,3.0,Computo,4051.26,8102.52,Completado
ORD-10524,2024-02-17 14:02:37,CUST-1222,"Monitor Curvo 27""",2,Ciudad de Mexico,Tarjeta de credito,App movil,4.0,Computo,7085.66,14171.32,Completado
ORD-10574,2024-04-06 10:35:02,CUST-1122,Cargador USB-C 65W,1,Merida,Transferencia,Marketplace,4.0,Accesorios,413.11,413.11,Cancelado
ORD-11495,2024-03-25 20:05:19,CUST-1008,Mouse Inalambrico Pro,5,Monterrey,Tarjeta de credito,App movil,3.0,Accesorios,348.89,1744.45,Completado
ORD-10693,2024-07-31 03:49:48,CUST-1016,Disco SSD 1TB,1,Guadalajara,Tarjeta de credito,Sitio web,5.0,Almacenamiento,1417.53,1417.53,Completado
ORD-10704,2024-06-23 19:01:25,CUST-1057,Webcam HD 1080p,5,Queretaro,Tarjeta de credito,App movil,4.0,Accesorios,711.06,3555.3,Cancelado
ORD-10112,2024-01-30 02:28:27,CUST-1105,Audifonos Bluetooth,4,Ciudad de Mexico,Tarjeta de debito,Sitio web,4.0,Accesorios,824.73,3298.92,Completado
ORD-11126,2024-03-18 13:41:06,CUST-1268,Tablet 10 pulgadas,3,Puebla,Tarjeta de debito,Sitio web,,Computo,4480.73,13442.19,Completado
ORD-10414,2024-01-21 21:26:00,CUST-1179,Router WiFi 6,2,Puebla,Efectivo contra entrega,Marketplace,4.0,Redes,1552.94,3105.88,Completado
ORD-10589,2024-10-29 16:08:22,CUST-1024,Disco SSD 1TB,2,Puebla,Tarjeta de credito,App movil,5.0,Almacenamiento,1402.72,2805.44,Completado
ORD-11214,2024-05-15 07:24:58,CUST-1305,"Monitor Curvo 27""",3,Monterrey,PayPal,App movil,5.0,Computo,6673.28,20019.84,Completado
ORD-11915,2024-03-25 02:24:39,CUST-1184,Smartwatch Fit,1,Monterrey,Tarjeta de credito,App movil,1.0,Wearables,2688.35,2688.35,Devuelto
ORD-10486,2024-10-08 10:50:01,CUST-1227,Smartwatch Fit,2,Monterrey,Tarjeta de credito,App movil,2.0,Wearables,2319.38,4638.76,Completado
ORD-11076,2024-01-24 06:36:35,CUST-1359,"Monitor Curvo 27""",1,Guadalajara,Transferencia,App movil,5.0,Computo,6783.4,6783.4,Completado
ORD-11052,2024-05-10 12:27:43,CUST-1129,Router WiFi 6,1,ciudad de mexico,Transferencia,App movil,5.0,Redes,1560.28,1560.28,Completado
ORD-11089,2024-03-03 00:35:44,CUST-1366,Disco SSD 1TB,4,Monterrey,Transferencia,App movil,4.0,Almacenamiento,1519.24,6076.96,Devuelto
ORD-10874,2024-02-05 02:26:34,CUST-1069,Tablet 10 pulgadas,1,Guadalajara,Tarjeta de credito,App movil,5.0,Computo,4456.48,4456.48,Completado
ORD-11773,2024-03-06 07:15:09,CUST-1031,Webcam HD 1080p,1,Puebla,Tarjeta de credito,Sitio web,5.0,Accesorios,678.82,678.82,Cancelado
ORD-11345,2024-08-26 11:47:44,CUST-1034,Router WiFi 6,4,ciudad de mexico,Transferencia,App movil,5.0,Redes,1600.63,6402.52,Cancelado
ORD-10843,2024-06-26 19:57:35,CUST-1323,Mouse Inalambrico Pro,2,Monterrey,Efectivo contra entrega,App movil,,Accesorios,314.81,629.62,Completado
ORD-10966,2024-02-27 01:51:44,CUST-1163,Disco SSD 1TB,2,Queretaro,Tarjeta de credito,Sitio web,5.0,Almacenamiento,1263.25,2526.5,Cancelado
ORD-10594,2024-04-01 06:28:13,CUST-1146,Mouse Inalambrico Pro,4,Monterrey,Tarjeta de credito,Sitio web,4.0,Accesorios,322.81,1291.24,Completado
ORD-10927,2024-09-11 14:22:08,CUST-1130,Audifonos Bluetooth,1,Puebla,Tarjeta de credito,App movil,,Accesorios,839.96,839.96,Cancelado
ORD-10308,2024-09-24 05:58:56,CUST-1184,Laptop Gamer X15,3,Merida,PayPal,Sitio web,1.0,Computo,16315.65,48946.95,Devuelto
ORD-11410,2024-09-29 03:30:05,CUST-1028,Teclado Mecanico RGB,1,Ciudad de Mexico,PayPal,Sitio web,5.0,Accesorios,1239.64,1239.64,Devuelto
ORD-11378,2024-02-17 05:13:43,CUST-1239,"Monitor Curvo 27""",1,Monterrey,Tarjeta de credito,Sitio web,5.0,Computo,6824.01,6824.01,Completado
ORD-10058,2024-08-07 05:19:56,CUST-1329,Audifonos Bluetooth,4,Merida,Tarjeta de credito,App movil,4.0,Accesorios,859.82,3439.28,Completado
ORD-10159,2024-02-05 09:10:54,CUST-1314,Webcam HD 1080p,1,tijuana,Tarjeta de credito,Sitio web,4.0,Accesorios,596.92,596.92,Completado
ORD-11852,2024-05-31 23:47:14,CUST-1217,Laptop Ultrabook Air,2,Monterrey,PayPal,Sitio web,5.0,Computo,14676.62,29353.24,Completado
ORD-10186,2024-03-05 06:21:35,CUST-1358,Smartwatch Fit,3,Guadalajara,Tarjeta de credito,App movil,5.0,Wearables,2319.99,6959.97,Completado
ORD-10244,2024-09-08 04:08:09,CUST-1082,Disco SSD 1TB,1,Guadalajara,Tarjeta de credito,App movil,5.0,Almacenamiento,1308.62,1308.62,Completado
ORD-11391,2024-06-13 14:44:45,CUST-1356,Webcam HD 1080p,1,,Efectivo contra entrega,Sitio web,3.0,Accesorios,643.1,643.1,Completado
ORD-11922,2024-05-17 23:32:39,CUST-1361,Cargador USB-C 65W,2,Tijuana,Transferencia,Marketplace,4.0,Accesorios,406.3,812.6,Devuelto
ORD-10157,2024-12-04 23:23:52,CUST-1184,Impresora Multifuncional,1,Merida,Efectivo contra entrega,App movil,,Oficina,2538.52,2538.52,Completado
ORD-10126,2024-01-06 17:42:37,CUST-1036,Smartwatch Fit,1,Queretaro,Tarjeta de credito,Sitio web,,Wearables,2726.29,2726.29,Completado
ORD-10322,2024-08-15 11:47:59,CUST-1039,Smartwatch Fit,-3,Merida,Tarjeta de debito,App movil,5.0,Wearables,2439.95,-7319.849999999999,Completado
ORD-11083,2024-01-27 21:34:37,CUST-1095,Smartwatch Fit,1,Puebla,Tarjeta de credito,App movil,3.0,Wearables,2643.98,2643.98,Cancelado
ORD-10804,2024-11-03 11:30:29,CUST-1014,Laptop Ultrabook Air,5,Merida,Tarjeta de debito,Sitio web,4.0,Computo,14273.81,71369.05,Completado
ORD-11236,2024-05-14 17:38:09,CUST-1049,Disco SSD 1TB,2,Puebla,PayPal,App movil,3.0,Almacenamiento,1333.03,2666.06,Completado
ORD-10777,2024-11-18 13:38:35,CUST-1031,Silla Ergonomica,4,Puebla,PayPal,App movil,4.0,Oficina,2728.66,10914.64,Completado
ORD-11127,2024-10-24 06:11:25,CUST-1287,Teclado Mecanico RGB,4,Puebla,Tarjeta de debito,Sitio web,4.0,Accesorios,1167.14,4668.56,Completado
ORD-11672,2024-03-03 22:40:02,CUST-1118,Laptop Ultrabook Air,2,Merida,Tarjeta de credito,Marketplace,4.0,Computo,14066.62,28133.24,Cancelado
ORD-11845,2024-04-19 11:41:34,CUST-1010,Bocina Portatil,1,Monterrey,Tarjeta de credito,App movil,2.0,Accesorios,898.59,898.59,Completado
ORD-10845,2024-09-03 18:21:24,CUST-1193,Smartwatch Fit,2,Ciudad de Mexico,Tarjeta de credito,App movil,5.0,Wearables,2558.17,5116.34,Completado
ORD-11132,2024-08-20 14:07:25,CUST-1053,Laptop Gamer X15,2,puebla,Efectivo contra entrega,App movil,,Computo,18325.44,36650.88,Cancelado
ORD-11544,2024-12-20 10:41:10,CUST-1326,Cargador USB-C 65W,1,Puebla,Transferencia,Sitio web,4.0,Accesorios,460.75,460.75,Cancelado
ORD-11941,2024-10-08 00:13:41,CUST-1146,Mouse Inalambrico Pro,2,Ciudad de Mexico,PayPal,Marketplace,5.0,Accesorios,361.96,723.92,Completado
ORD-11252,2024-06-06 18:49:58,CUST-1139,Audifonos Bluetooth,4,Puebla,Tarjeta de debito,App movil,,Accesorios,983.6,3934.4,Completado
ORD-10273,2024-01-06 09:23:41,CUST-1387,Webcam HD 1080p,5,Tijuana,Efectivo contra entrega,Sitio web,5.0,Accesorios,734.54,3672.7,Completado
ORD-10875,2024-01-20 17:18:05,CUST-1337,Impresora Multifuncional,4,Tijuana,Tarjeta de debito,App movil,4.0,Oficina,2869.17,11476.68,Devuelto
ORD-10182,2024-06-02 00:52:47,CUST-1394,Laptop Gamer X15,3,Merida,PayPal,Sitio web,2.0,Computo,17223.64,51670.92,Completado
ORD-11694,2024-05-14 16:04:36,CUST-1266,Mouse Inalambrico Pro,1,Guadalajara,PayPal,Sitio web,4.0,Accesorios,347.81,347.81,Completado
ORD-11075,2024-08-26 19:56:20,CUST-1345,Smartwatch Fit,1,Ciudad de Mexico,Transferencia,Sitio web,4.0,Wearables,2496.89,2496.89,Completado
ORD-11221,2024-01-31 04:51:03,CUST-1246,Cargador USB-C 65W,3,Puebla,Tarjeta de debito,App movil,4.0,Accesorios,462.25,1386.75,Devuelto
ORD-10462,2024-06-21 10:46:03,CUST-1178,Tablet 10 pulgadas,3,Monterrey,Efectivo contra entrega,App movil,5.0,Computo,3961.85,11885.55,Completado
ORD-11475,2024-08-01 12:23:31,CUST-1010,Audifonos Bluetooth,4,Merida,PayPal,Sitio web,2.0,Accesorios,819.04,3276.16,Completado
ORD-10089,2024-10-31 05:46:47,CUST-1303,Smartwatch Fit,2,Merida,Efectivo contra entrega,Marketplace,4.0,Wearables,2622.47,5244.94,Completado
ORD-11248,2024-08-23 08:47:54,CUST-1021,Router WiFi 6,3,Merida,Efectivo contra entrega,Marketplace,,Redes,1754.39,5263.17,Completado
ORD-11841,2024-02-15 13:42:56,CUST-1124,Laptop Gamer X15,2,Tijuana,PayPal,Sitio web,1.0,Computo,18668.17,37336.34,Completado
ORD-11510,2024-01-18 10:35:48,CUST-1061,Disco SSD 1TB,1,Monterrey,Tarjeta de debito,Marketplace,5.0,Almacenamiento,1410.72,1410.72,Completado
ORD-10050,2024-11-13 16:20:36,CUST-1111,Disco SSD 1TB,1,Merida,PayPal,App movil,2.0,Almacenamiento,1287.76,1287.76,Completado
ORD-10853,2024-03-28 00:41:29,CUST-1083,Silla Ergonomica,2,Merida,Tarjeta de debito,Sitio web,5.0,Oficina,2864.18,5728.36,Completado
ORD-10415,2024-05-04 16:29:55,CUST-1120,Tablet 10 pulgadas,1,Queretaro,Transferencia,App movil,2.0,Computo,3956.23,3956.23,Cancelado
ORD-10676,2024-05-31 01:01:34,CUST-1327,Impresora Multifuncional,3,Tijuana,Tarjeta de credito,App movil,5.0,Oficina,2854.9,8564.7,Completado
ORD-11390,2024-04-03 14:05:02,CUST-1217,Laptop Gamer X15,1,Puebla,Tarjeta de debito,Sitio web,4.0,Computo,19005.42,19005.42,Completado
ORD-10534,2024-05-30 00:19:33,CUST-1328,Mouse Inalambrico Pro,2,Guadalajara,Tarjeta de credito,App movil,4.0,Accesorios,321.63,643.26,Cancelado
ORD-10234,2024-01-25 01:08:56,CUST-1350,Router WiFi 6,2,Guadalajara,Tarjeta de debito,App movil,,Redes,1711.52,3423.04,Completado
ORD-11513,2024-02-25 17:53:41,CUST-1010,Bocina Portatil,1,Puebla,Tarjeta de debito,App movil,4.0,Accesorios,847.59,847.59,Completado
ORD-10680,2024-10-07 15:34:00,CUST-1010,Bocina Portatil,5,Monterrey,Tarjeta de credito,Marketplace,5.0,Accesorios,889.43,4447.15,Completado
ORD-10581,2024-12-18 20:04:37,CUST-1297,Mouse Inalambrico Pro,4,Tijuana,Tarjeta de debito,App movil,,Accesorios,326.25,1305.0,Completado
ORD-10401,2024-05-15 15:59:06,CUST-1255,Laptop Gamer X15,2,Merida,Tarjeta de credito,Sitio web,5.0,Computo,19184.09,38368.18,Devuelto
ORD-10698,2024-10-23 12:14:01,CUST-1268,Cargador USB-C 65W,5,Tijuana,Efectivo contra entrega,App movil,4.0,Accesorios,431.15,2155.75,Completado
ORD-10438,2024-08-31 01:06:58,CUST-1066,Smartwatch Fit,1,Queretaro,Tarjeta de debito,App movil,4.0,Wearables,2677.55,2677.55,Completado
ORD-10527,2024-07-19 05:52:01,CUST-1067,Laptop Gamer X15,1,Tijuana,Tarjeta de debito,App movil,4.0,Computo,18289.25,18289.25,Completado
ORD-11710,2024-09-22 15:35:28,CUST-1102,Disco SSD 1TB,1,Merida,Tarjeta de credito,App movil,,Almacenamiento,1432.14,1432.14,Devuelto
ORD-11392,2024-05-15 10:09:14,CUST-1364,Tablet 10 pulgadas,1,Tijuana,Tarjeta de debito,Marketplace,5.0,Computo,4217.61,4217.61,Completado
ORD-10717,2024-08-09 15:42:19,CUST-1213,Bocina Portatil,1,Puebla,Tarjeta de credito,Sitio web,3.0,Accesorios,802.61,802.61,Completado
ORD-11175,2024-03-11 16:46:59,CUST-1068,Smartwatch Fit,4,Tijuana,Tarjeta de debito,Sitio web,4.0,Wearables,2408.94,9635.76,Completado
ORD-11463,2024-11-07 00:29:05,CUST-1135,Mouse Inalambrico Pro,5,Puebla,Tarjeta de credito,App movil,5.0,Accesorios,328.81,1644.05,Completado
ORD-10132,2024-06-24 14:45:25,CUST-1249,Webcam HD 1080p,4,Puebla,Transferencia,App movil,5.0,Accesorios,652.67,2610.68,Cancelado
ORD-10738,2024-01-23 06:31:13,CUST-1358,Smartwatch Fit,1,Monterrey,Tarjeta de credito,Marketplace,5.0,Wearables,2498.97,2498.97,Cancelado
